datetime,Governorate,lat,lon,PM10,PM2_5,Nitrogen_Dioxide,Sulphur_Dioxide,Carbon_Monoxide,AQI_Level,date,hour,month,year,quarter,day_of_week,is_weekend,time_bucket,season,aqi_label,health_alert,pm25_exceeds_who,pollution_solar_penalty_pct
2004-11-01,Cairo,30.0,31.5,69.336235,42.36631,2.2922044,4.4585705,183.44804,4,2004-11-01,0,11,2004,4,0,0,Late Night,Autumn,Poor,1,1,6.35
2004-12-01,Cairo,30.0,31.5,206.47281,107.20396,3.2860641,4.0712395,206.2209,5,2004-12-01,0,12,2004,4,2,0,Late Night,Winter,Very Poor,1,1,16.08
2004-01-02,Cairo,30.0,31.5,29.92067,19.902473,3.0028844,4.871481,203.28864,2,2004-01-02,0,1,2004,1,4,0,Late Night,Winter,Fair,0,1,2.99
2004-02-02,Cairo,30.0,31.5,37.127052,25.444592,2.8271317,6.535288,215.01057,4,2004-02-02,0,2,2004,1,0,0,Late Night,Winter,Poor,1,1,3.82
2004-03-02,Cairo,30.0,31.5,39.012207,26.365797,2.4874353,5.153197,210.0944,4,2004-03-02,0,3,2004,1,1,0,Late Night,Spring,Poor,1,1,3.95
2004-04-02,Cairo,30.0,31.5,100.910484,58.722775,1.8769867,3.3360267,185.78874,5,2004-04-02,0,4,2004,2,4,0,Late Night,Spring,Very Poor,1,1,8.81
2004-05-02,Cairo,30.0,31.5,45.914417,30.19929,4.563392,7.1637487,229.53583,4,2004-05-02,0,5,2004,2,6,1,Late Night,Spring,Poor,1,1,4.53
2004-06-02,Cairo,30.0,31.5,26.66866,18.383957,2.8338108,5.391598,209.0684,2,2004-06-02,0,6,2004,2,2,0,Late Night,Summer,Fair,0,1,2.76
2004-07-02,Cairo,30.0,31.5,49.79256,34.28181,3.9474158,8.398501,254.64067,4,2004-07-02,0,7,2004,3,4,0,Late Night,Summer,Poor,1,1,5.14
2004-08-02,Cairo,30.0,31.5,71.0125,49.94672,11.070713,14.970283,410.00674,4,2004-08-02,0,8,2004,3,0,0,Late Night,Summer,Poor,1,1,7.49
2004-09-02,Cairo,30.0,31.5,47.95942,33.80154,7.8824797,13.578983,354.54886,4,2004-09-02,0,9,2004,3,3,0,Late Night,Autumn,Poor,1,1,5.07
2004-10-02,Cairo,30.0,31.5,36.962887,26.140697,7.7405486,15.082719,332.48627,4,2004-10-02,0,10,2004,4,5,1,Late Night,Autumn,Poor,1,1,3.92
2004-11-02,Cairo,30.0,31.5,26.201689,18.193987,2.8037477,4.8650007,175.64738,2,2004-11-02,0,11,2004,4,1,0,Late Night,Autumn,Fair,0,1,2.73
2004-12-02,Cairo,30.0,31.5,38.4656,26.603458,2.335088,5.1549025,187.27531,4,2004-12-02,0,12,2004,4,3,0,Late Night,Winter,Poor,1,1,3.99
2004-01-03,Cairo,30.0,31.5,82.94478,59.142765,12.261502,17.054163,449.68335,5,2004-01-03,0,1,2004,1,5,1,Late Night,Winter,Very Poor,1,1,8.87
2004-02-03,Cairo,30.0,31.5,116.38145,83.2664,12.897427,21.646315,381.48898,5,2004-02-03,0,2,2004,1,1,0,Late Night,Winter,Very Poor,1,1,12.49
2004-03-03,Cairo,30.0,31.5,67.88832,47.069763,5.8469095,9.629047,225.13234,4,2004-03-03,0,3,2004,1,2,0,Late Night,Spring,Poor,1,1,7.06
2004-04-03,Cairo,30.0,31.5,119.9677,68.62388,2.5490692,6.4559345,163.06401,5,2004-04-03,0,4,2004,2,5,1,Late Night,Spring,Very Poor,1,1,10.29
2004-05-03,Cairo,30.0,31.5,383.2323,225.78047,3.1471174,3.9027555,182.14212,5,2004-05-03,0,5,2004,2,0,0,Late Night,Spring,Very Poor,1,1,30.0
2004-06-03,Cairo,30.0,31.5,21.048265,14.618137,1.7534848,4.9485607,190.11668,2,2004-06-03,0,6,2004,2,3,0,Late Night,Summer,Fair,0,0,2.19
2004-07-03,Cairo,30.0,31.5,33.86049,23.154428,1.6914427,5.247443,193.71979,3,2004-07-03,0,7,2004,3,5,1,Late Night,Summer,Moderate,0,1,3.47
2004-08-03,Cairo,30.0,31.5,31.664513,21.865618,1.7366527,5.3632903,190.33667,3,2004-08-03,0,8,2004,3,1,0,Late Night,Summer,Moderate,0,1,3.28
2004-09-03,Cairo,30.0,31.5,27.282568,19.120989,2.2626793,6.8029065,205.59422,2,2004-09-03,0,9,2004,3,4,0,Late Night,Autumn,Fair,0,1,2.87
2004-10-03,Cairo,30.0,31.5,60.85247,40.280155,2.3083217,5.179288,191.15994,4,2004-10-03,0,10,2004,4,6,1,Late Night,Autumn,Poor,1,1,6.04
2004-11-03,Cairo,30.0,31.5,74.67497,51.885765,3.7571182,8.066877,254.33878,5,2004-11-03,0,11,2004,4,2,0,Late Night,Autumn,Very Poor,1,1,7.78
2004-12-03,Cairo,30.0,31.5,47.09773,33.377205,3.102467,8.096549,245.35632,4,2004-12-03,0,12,2004,4,4,0,Late Night,Winter,Poor,1,1,5.01
2004-01-04,Cairo,30.0,31.5,73.245926,49.49834,2.286792,7.2988086,198.78828,4,2004-01-04,0,1,2004,1,6,1,Late Night,Winter,Poor,1,1,7.42
2004-02-04,Cairo,30.0,31.5,52.0713,36.198345,1.6866667,5.1878715,160.62486,4,2004-02-04,0,2,2004,1,2,0,Late Night,Winter,Poor,1,1,5.43
2004-03-04,Cairo,30.0,31.5,40.052895,29.698526,1.5822872,4.0495253,163.60239,4,2004-03-04,0,3,2004,1,3,0,Late Night,Spring,Poor,1,1,4.45
2004-04-04,Cairo,30.0,31.5,43.12403,31.212267,1.572712,5.3146324,175.35175,4,2004-04-04,0,4,2004,2,6,1,Late Night,Spring,Poor,1,1,4.68
2004-05-04,Cairo,30.0,31.5,33.125843,23.56063,1.6559552,5.496986,184.67264,3,2004-05-04,0,5,2004,2,1,0,Late Night,Spring,Moderate,0,1,3.53
2004-06-04,Cairo,30.0,31.5,32.440083,22.209179,2.0106103,6.8182545,198.50093,3,2004-06-04,0,6,2004,2,4,0,Late Night,Summer,Moderate,0,1,3.33
2004-07-04,Cairo,30.0,31.5,33.435753,23.293524,2.1929653,7.3144975,208.59512,3,2004-07-04,0,7,2004,3,6,1,Late Night,Summer,Moderate,0,1,3.49
2004-08-04,Cairo,30.0,31.5,25.366943,17.671936,1.7950826,5.792003,181.8595,2,2004-08-04,0,8,2004,3,2,0,Late Night,Summer,Fair,0,1,2.65
2004-09-04,Cairo,30.0,31.5,50.190464,33.58082,1.7962394,5.6892304,180.63867,4,2004-09-04,0,9,2004,3,5,1,Late Night,Autumn,Poor,1,1,5.04
2004-10-04,Cairo,30.0,31.5,46.415836,30.33432,2.07949,7.375661,191.97113,4,2004-10-04,0,10,2004,4,0,0,Late Night,Autumn,Poor,1,1,4.55
2004-11-04,Cairo,30.0,31.5,47.064247,31.570892,1.8276235,6.4233065,178.76456,4,2004-11-04,0,11,2004,4,3,0,Late Night,Autumn,Poor,1,1,4.74
2004-12-04,Cairo,30.0,31.5,41.855686,28.285286,1.8109143,5.623917,179.46434,4,2004-12-04,0,12,2004,4,5,1,Late Night,Winter,Poor,1,1,4.24
2004-01-05,Cairo,30.0,31.5,45.12253,26.52905,2.5003388,6.354867,173.04532,4,2004-01-05,0,1,2004,1,0,0,Late Night,Winter,Poor,1,1,3.98
2004-02-05,Cairo,30.0,31.5,98.85662,53.353462,1.7780721,7.106337,166.75914,5,2004-02-05,0,2,2004,1,3,0,Late Night,Winter,Very Poor,1,1,8.0
2004-03-05,Cairo,30.0,31.5,82.12317,52.311066,1.4071546,3.8413076,161.08023,5,2004-03-05,0,3,2004,1,4,0,Late Night,Spring,Very Poor,1,1,7.85
2004-04-05,Cairo,30.0,31.5,80.009384,50.303585,1.7529463,7.3696356,183.48401,5,2004-04-05,0,4,2004,2,0,0,Late Night,Spring,Very Poor,1,1,7.55
2004-05-05,Cairo,30.0,31.5,47.42776,31.939976,1.5486095,3.9952397,138.48068,4,2004-05-05,0,5,2004,2,2,0,Late Night,Spring,Poor,1,1,4.79
2004-06-05,Cairo,30.0,31.5,61.00288,41.179134,2.315677,5.6617184,164.22643,4,2004-06-05,0,6,2004,2,5,1,Late Night,Summer,Poor,1,1,6.18
2004-07-05,Cairo,30.0,31.5,115.11611,72.158455,2.5518603,8.511904,200.18822,5,2004-07-05,0,7,2004,3,0,0,Late Night,Summer,Very Poor,1,1,10.82
2004-08-05,Cairo,30.0,31.5,61.41795,39.180008,2.0872593,6.6548862,170.08331,4,2004-08-05,0,8,2004,3,3,0,Late Night,Summer,Poor,1,1,5.88
2004-09-05,Cairo,30.0,31.5,95.90553,63.06101,3.1708784,7.224344,158.00002,5,2004-09-05,0,9,2004,3,6,1,Late Night,Autumn,Very Poor,1,1,9.46
2004-10-05,Cairo,30.0,31.5,177.1819,124.55342,1.9822111,4.7110686,148.77635,5,2004-10-05,0,10,2004,4,1,0,Late Night,Autumn,Very Poor,1,1,18.68
2004-11-05,Cairo,30.0,31.5,93.36623,60.604008,1.5267602,5.869083,154.13379,5,2004-11-05,0,11,2004,4,4,0,Late Night,Autumn,Very Poor,1,1,9.09
2004-12-05,Cairo,30.0,31.5,37.51552,26.241991,1.606945,6.462301,179.42578,4,2004-12-05,0,12,2004,4,6,1,Late Night,Winter,Poor,1,1,3.94
2004-01-06,Cairo,30.0,31.5,43.034332,30.192326,1.4889097,6.7369113,164.60619,4,2004-01-06,0,1,2004,1,1,0,Late Night,Winter,Poor,1,1,4.53
2004-02-06,Cairo,30.0,31.5,36.698112,26.192652,1.5197117,7.61753,165.10403,4,2004-02-06,0,2,2004,1,4,0,Late Night,Winter,Poor,1,1,3.93
2004-03-06,Cairo,30.0,31.5,51.078415,36.1496,1.6245658,7.6985316,164.54424,4,2004-03-06,0,3,2004,1,5,1,Late Night,Spring,Poor,1,1,5.42
2004-04-06,Cairo,30.0,31.5,33.81018,23.878756,1.374445,5.4002385,136.18504,3,2004-04-06,0,4,2004,2,1,0,Late Night,Spring,Moderate,0,1,3.58
2004-05-06,Cairo,30.0,31.5,58.53235,41.671,1.4577457,4.691799,121.19042,4,2004-05-06,0,5,2004,2,3,0,Late Night,Spring,Poor,1,1,6.25
2004-06-06,Cairo,30.0,31.5,18.233095,12.747932,1.6941929,5.029165,124.77901,2,2004-06-06,0,6,2004,2,6,1,Late Night,Summer,Fair,0,0,1.91
2004-07-06,Cairo,30.0,31.5,50.360767,30.78253,1.45906,4.2678037,116.19149,4,2004-07-06,0,7,2004,3,1,0,Late Night,Summer,Poor,1,1,4.62
2004-08-06,Cairo,30.0,31.5,44.379932,26.848284,1.7706114,8.592451,155.4589,4,2004-08-06,0,8,2004,3,4,0,Late Night,Summer,Poor,1,1,4.03
2004-09-06,Cairo,30.0,31.5,28.152727,19.72012,1.262758,4.8339076,137.15086,2,2004-09-06,0,9,2004,3,0,0,Late Night,Autumn,Fair,0,1,2.96
2004-10-06,Cairo,30.0,31.5,41.407703,29.178978,1.3406506,6.1929197,148.29092,4,2004-10-06,0,10,2004,4,2,0,Late Night,Autumn,Poor,1,1,4.38
2004-11-06,Cairo,30.0,31.5,30.302544,21.480219,1.3696531,5.3719873,143.56822,3,2004-11-06,0,11,2004,4,5,1,Late Night,Autumn,Moderate,0,1,3.22
2004-12-06,Cairo,30.0,31.5,42.274906,29.996159,1.5435922,6.8817487,146.7773,4,2004-12-06,0,12,2004,4,0,0,Late Night,Winter,Poor,1,1,4.5
2004-01-07,Cairo,30.0,31.5,26.865108,19.102118,1.7004666,6.9769044,140.95078,2,2004-01-07,0,1,2004,1,2,0,Late Night,Winter,Fair,0,1,2.87
2004-02-07,Cairo,30.0,31.5,32.325714,22.868336,1.8346066,8.121788,155.66531,3,2004-02-07,0,2,2004,1,5,1,Late Night,Winter,Moderate,0,1,3.43
2004-03-07,Cairo,30.0,31.5,44.90994,31.45692,1.6044409,7.064102,141.58633,4,2004-03-07,0,3,2004,1,6,1,Late Night,Spring,Poor,1,1,4.72
2004-04-07,Cairo,30.0,31.5,39.50072,27.910574,1.656143,7.648737,143.36378,4,2004-04-07,0,4,2004,2,2,0,Late Night,Spring,Poor,1,1,4.19
2004-05-07,Cairo,30.0,31.5,60.52096,42.73079,1.8945405,8.842164,162.70862,4,2004-05-07,0,5,2004,2,4,0,Late Night,Spring,Poor,1,1,6.41
2004-06-07,Cairo,30.0,31.5,38.60896,27.099077,1.8733702,8.302891,165.69937,4,2004-06-07,0,6,2004,2,0,0,Late Night,Summer,Poor,1,1,4.06
2004-07-07,Cairo,30.0,31.5,54.137672,37.863857,1.8021123,7.5825143,149.60995,4,2004-07-07,0,7,2004,3,2,0,Late Night,Summer,Poor,1,1,5.68
2004-08-07,Cairo,30.0,31.5,39.728092,27.925125,1.5081512,5.825086,129.2356,4,2004-08-07,0,8,2004,3,5,1,Late Night,Summer,Poor,1,1,4.19
2004-09-07,Cairo,30.0,31.5,44.498848,31.17475,1.5511378,5.9520173,133.34375,4,2004-09-07,0,9,2004,3,1,0,Late Night,Autumn,Poor,1,1,4.68
2004-10-07,Cairo,30.0,31.5,36.64604,25.87592,1.5921013,5.407799,121.84056,4,2004-10-07,0,10,2004,4,3,0,Late Night,Autumn,Poor,1,1,3.88
2004-11-07,Cairo,30.0,31.5,44.320812,31.873241,1.7672815,7.150959,130.63658,4,2004-11-07,0,11,2004,4,6,1,Late Night,Autumn,Poor,1,1,4.78
2004-12-07,Cairo,30.0,31.5,51.590633,38.239704,1.9302988,7.41602,142.35355,4,2004-12-07,0,12,2004,4,1,0,Late Night,Winter,Poor,1,1,5.74
2004-01-08,Cairo,30.0,31.5,41.154636,29.498323,1.7072643,7.1297565,166.72249,4,2004-01-08,0,1,2004,1,3,0,Late Night,Winter,Poor,1,1,4.42
2004-02-08,Cairo,30.0,31.5,30.671345,21.676897,1.4316968,5.236245,158.40141,3,2004-02-08,0,2,2004,1,6,1,Late Night,Winter,Moderate,0,1,3.25
2004-03-08,Cairo,30.0,31.5,20.263996,14.250873,1.3078492,4.257174,152.39833,2,2004-03-08,0,3,2004,1,0,0,Late Night,Spring,Fair,0,0,2.14
2004-04-08,Cairo,30.0,31.5,35.27157,24.888096,1.3301886,4.9446955,160.0418,3,2004-04-08,0,4,2004,2,3,0,Late Night,Spring,Moderate,0,1,3.73
2004-05-08,Cairo,30.0,31.5,37.477547,26.6773,1.5223298,6.1979337,169.5268,4,2004-05-08,0,5,2004,2,5,1,Late Night,Spring,Poor,1,1,4.0
2004-06-08,Cairo,30.0,31.5,41.953625,29.851435,1.7624085,7.57791,173.04544,4,2004-06-08,0,6,2004,2,1,0,Late Night,Summer,Poor,1,1,4.48
2004-07-08,Cairo,30.0,31.5,33.204742,23.803751,1.6198965,6.295238,163.73366,3,2004-07-08,0,7,2004,3,3,0,Late Night,Summer,Moderate,0,1,3.57
2004-08-08,Cairo,30.0,31.5,46.037712,33.04467,1.5497037,5.373636,139.87846,4,2004-08-08,0,8,2004,3,6,1,Late Night,Summer,Poor,1,1,4.96
2004-09-08,Cairo,30.0,31.5,33.63175,24.429482,1.8156456,6.7180395,166.92607,3,2004-09-08,0,9,2004,3,2,0,Late Night,Autumn,Moderate,0,1,3.66
2004-10-08,Cairo,30.0,31.5,27.8701,20.217613,1.4997667,5.6504064,154.39119,3,2004-10-08,0,10,2004,4,4,0,Late Night,Autumn,Moderate,0,1,3.03
2004-11-08,Cairo,30.0,31.5,37.912743,27.79325,1.3599603,4.836352,143.56337,4,2004-11-08,0,11,2004,4,0,0,Late Night,Autumn,Poor,1,1,4.17
2004-12-08,Cairo,30.0,31.5,24.374458,17.151934,1.3354337,4.385299,147.70592,2,2004-12-08,0,12,2004,4,2,0,Late Night,Winter,Fair,0,1,2.57
2004-01-09,Cairo,30.0,31.5,46.235413,33.407787,1.8924268,7.2571425,179.15802,4,2004-01-09,0,1,2004,1,4,0,Late Night,Winter,Poor,1,1,5.01
2004-02-09,Cairo,30.0,31.5,41.733414,30.40941,1.7831265,6.5011816,170.76341,4,2004-02-09,0,2,2004,1,0,0,Late Night,Winter,Poor,1,1,4.56
2004-03-09,Cairo,30.0,31.5,53.6952,39.541077,1.7881192,6.833261,169.3881,4,2004-03-09,0,3,2004,1,1,0,Late Night,Spring,Poor,1,1,5.93
2004-04-09,Cairo,30.0,31.5,46.071365,33.265907,1.8027421,6.8591304,179.90323,4,2004-04-09,0,4,2004,2,4,0,Late Night,Spring,Poor,1,1,4.99
2004-05-09,Cairo,30.0,31.5,51.633377,37.508472,1.9308105,7.6244645,190.80423,4,2004-05-09,0,5,2004,2,6,1,Late Night,Spring,Poor,1,1,5.63
2004-06-09,Cairo,30.0,31.5,51.564484,37.307247,2.0266485,8.276061,184.79517,4,2004-06-09,0,6,2004,2,2,0,Late Night,Summer,Poor,1,1,5.6
2004-07-09,Cairo,30.0,31.5,26.040424,18.796299,1.5227883,4.699302,144.22023,2,2004-07-09,0,7,2004,3,4,0,Late Night,Summer,Fair,0,1,2.82
2004-08-09,Cairo,30.0,31.5,29.641342,20.971584,1.7045168,6.2174764,154.096,3,2004-08-09,0,8,2004,3,0,0,Late Night,Summer,Moderate,0,1,3.15
2004-09-09,Cairo,30.0,31.5,49.18138,34.882305,1.7776173,7.5127106,165.0601,4,2004-09-09,0,9,2004,3,3,0,Late Night,Autumn,Poor,1,1,5.23
2004-10-09,Cairo,30.0,31.5,24.278051,16.595322,1.505849,5.7027593,140.35652,2,2004-10-09,0,10,2004,4,5,1,Late Night,Autumn,Fair,0,1,2.49
2004-11-09,Cairo,30.0,31.5,35.301582,24.375822,1.5615555,6.0173306,156.36536,3,2004-11-09,0,11,2004,4,1,0,Late Night,Autumn,Moderate,0,1,3.66
2004-12-09,Cairo,30.0,31.5,29.795046,20.938501,1.5464708,5.8321915,149.38689,3,2004-12-09,0,12,2004,4,3,0,Late Night,Winter,Moderate,0,1,3.14
2004-01-10,Cairo,30.0,31.5,31.60426,22.044333,2.673157,7.770893,171.10417,3,2004-01-10,0,1,2004,1,5,1,Late Night,Winter,Moderate,0,1,3.31
2004-02-10,Cairo,30.0,31.5,39.11259,26.449697,2.8381593,8.223537,169.32478,4,2004-02-10,0,2,2004,1,1,0,Late Night,Winter,Poor,1,1,3.97
2004-03-10,Cairo,30.0,31.5,34.408913,23.626625,3.8456519,8.70665,185.2593,3,2004-03-10,0,3,2004,1,2,0,Late Night,Spring,Moderate,0,1,3.54
2004-04-10,Cairo,30.0,31.5,56.44597,39.69842,2.5044458,9.562143,189.61613,4,2004-04-10,0,4,2004,2,5,1,Late Night,Spring,Poor,1,1,5.95
2004-05-10,Cairo,30.0,31.5,46.8458,33.032166,3.0299916,10.494318,212.32149,4,2004-05-10,0,5,2004,2,0,0,Late Night,Spring,Poor,1,1,4.95
2004-06-10,Cairo,30.0,31.5,20.716925,14.117177,1.5580312,4.124786,141.57922,2,2004-06-10,0,6,2004,2,3,0,Late Night,Summer,Fair,0,0,2.12
2004-07-10,Cairo,30.0,31.5,35.18335,22.36277,1.8006958,4.358753,157.77846,3,2004-07-10,0,7,2004,3,5,1,Late Night,Summer,Moderate,0,1,3.35
2004-08-10,Cairo,30.0,31.5,28.430918,19.209778,1.7679967,4.7968454,153.72125,2,2004-08-10,0,8,2004,3,1,0,Late Night,Summer,Fair,0,1,2.88
2004-09-10,Cairo,30.0,31.5,21.299229,14.832267,1.7053978,5.596405,157.5128,2,2004-09-10,0,9,2004,3,4,0,Late Night,Autumn,Fair,0,0,2.22
2004-10-10,Cairo,30.0,31.5,28.32212,19.814196,2.3680074,5.7729607,159.89616,2,2004-10-10,0,10,2004,4,6,1,Late Night,Autumn,Fair,0,1,2.97
2004-11-10,Cairo,30.0,31.5,55.958027,38.459404,1.9127768,6.001244,156.99794,4,2004-11-10,0,11,2004,4,2,0,Late Night,Autumn,Poor,1,1,5.77
2004-12-10,Cairo,30.0,31.5,36.92071,26.273369,2.6280375,7.1294155,174.32188,4,2004-12-10,0,12,2004,4,4,0,Late Night,Winter,Poor,1,1,3.94
2004-01-11,Cairo,30.0,31.5,47.098526,32.507786,1.7635202,5.179686,138.70334,4,2004-01-11,0,1,2004,1,6,1,Late Night,Winter,Poor,1,1,4.88
2004-02-11,Cairo,30.0,31.5,39.128735,26.612156,2.0215325,6.465825,142.65674,4,2004-02-11,0,2,2004,1,2,0,Late Night,Winter,Poor,1,1,3.99
2004-03-11,Cairo,30.0,31.5,34.51089,24.170162,2.0928426,6.682626,154.06857,3,2004-03-11,0,3,2004,1,3,0,Late Night,Spring,Moderate,0,1,3.63
2004-04-11,Cairo,30.0,31.5,30.634453,21.576569,3.0112474,7.4018087,160.89624,3,2004-04-11,0,4,2004,2,6,1,Late Night,Spring,Moderate,0,1,3.24
2004-05-11,Cairo,30.0,31.5,48.52393,34.2593,3.3267283,9.819303,203.71873,4,2004-05-11,0,5,2004,2,1,0,Late Night,Spring,Poor,1,1,5.14
2004-06-11,Cairo,30.0,31.5,46.845345,33.57661,4.3515296,14.6488905,285.85977,4,2004-06-11,0,6,2004,2,4,0,Late Night,Summer,Poor,1,1,5.04
2004-07-11,Cairo,30.0,31.5,36.106712,24.452219,2.202252,6.2097454,187.82442,3,2004-07-11,0,7,2004,3,6,1,Late Night,Summer,Moderate,0,1,3.67
2004-08-11,Cairo,30.0,31.5,33.985996,23.144138,2.4714127,5.4997144,173.22406,3,2004-08-11,0,8,2004,3,2,0,Late Night,Summer,Moderate,0,1,3.47
2004-09-11,Cairo,30.0,31.5,27.588953,19.29095,3.3325264,6.1030507,182.10098,2,2004-09-11,0,9,2004,3,5,1,Late Night,Autumn,Fair,0,1,2.89
2004-10-11,Cairo,30.0,31.5,31.012747,21.393475,3.2754557,9.305495,215.00412,3,2004-10-11,0,10,2004,4,0,0,Late Night,Autumn,Moderate,0,1,3.21
2004-11-11,Cairo,30.0,31.5,22.115046,15.077375,5.3469863,10.784333,193.13956,2,2004-11-11,0,11,2004,4,3,0,Late Night,Autumn,Fair,0,1,2.26
2004-12-11,Cairo,30.0,31.5,28.09611,19.585684,2.500488,7.854112,163.3267,2,2004-12-11,0,12,2004,4,5,1,Late Night,Winter,Fair,0,1,2.94
2004-01-12,Cairo,30.0,31.5,46.646393,32.841797,2.6714518,8.072903,199.16708,4,2004-01-12,0,1,2004,1,0,0,Late Night,Winter,Poor,1,1,4.93
2004-02-12,Cairo,30.0,31.5,22.46452,15.764158,2.340289,5.9995956,160.63086,2,2004-02-12,0,2,2004,1,3,0,Late Night,Winter,Fair,0,1,2.36
2004-03-12,Cairo,30.0,31.5,50.629524,33.501125,3.3583548,8.567213,185.49803,4,2004-03-12,0,3,2004,1,4,0,Late Night,Spring,Poor,1,1,5.03
2004-04-12,Cairo,30.0,31.5,29.327112,19.517075,3.336406,9.23103,184.4287,2,2004-04-12,0,4,2004,2,0,0,Late Night,Spring,Fair,0,1,2.93
2004-05-12,Cairo,30.0,31.5,55.29205,36.990967,4.61345,9.745918,193.90634,4,2004-05-12,0,5,2004,2,2,0,Late Night,Spring,Poor,1,1,5.55
2004-06-12,Cairo,30.0,31.5,35.91697,25.437828,7.839421,11.831276,252.79633,4,2004-06-12,0,6,2004,2,5,1,Late Night,Summer,Poor,1,1,3.82
2004-07-12,Cairo,30.0,31.5,57.86342,41.989098,7.568512,8.311986,253.95639,4,2004-07-12,0,7,2004,3,0,0,Late Night,Summer,Poor,1,1,6.3
2004-08-12,Cairo,30.0,31.5,39.43444,27.527903,3.2036057,5.387392,179.07253,4,2004-08-12,0,8,2004,3,3,0,Late Night,Summer,Poor,1,1,4.13
2004-09-12,Cairo,30.0,31.5,42.203396,29.583475,2.965183,6.83508,222.83223,4,2004-09-12,0,9,2004,3,6,1,Late Night,Autumn,Poor,1,1,4.44
2004-10-12,Cairo,30.0,31.5,46.5875,33.142555,6.8442416,13.239628,264.11288,4,2004-10-12,0,10,2004,4,1,0,Late Night,Autumn,Poor,1,1,4.97
2004-11-12,Cairo,30.0,31.5,50.03767,35.453014,10.59865,13.617068,331.0112,4,2004-11-12,0,11,2004,4,4,0,Late Night,Autumn,Poor,1,1,5.32
2004-12-12,Cairo,30.0,31.5,40.265038,28.339172,5.1748505,7.188078,203.96931,4,2004-12-12,0,12,2004,4,6,1,Late Night,Winter,Poor,1,1,4.25
2005-01-01,Cairo,30.0,31.5,112.19652,79.02679,17.153492,23.854227,735.6155,5,2005-01-01,0,1,2005,1,5,1,Late Night,Winter,Very Poor,1,1,11.85
2005-02-01,Cairo,30.0,31.5,43.22817,31.944468,2.6131303,4.5143905,165.17084,4,2005-02-01,0,2,2005,1,1,0,Late Night,Winter,Poor,1,1,4.79
2005-03-01,Cairo,30.0,31.5,30.118372,21.1395,2.3503006,3.7564404,178.55675,3,2005-03-01,0,3,2005,1,1,0,Late Night,Spring,Moderate,0,1,3.17
2005-04-01,Cairo,30.0,31.5,36.64451,23.506857,1.8660516,3.5171297,184.00815,3,2005-04-01,0,4,2005,2,4,0,Late Night,Spring,Moderate,0,1,3.53
2005-05-01,Cairo,30.0,31.5,26.076805,16.81292,2.3073838,4.2454076,178.09155,2,2005-05-01,0,5,2005,2,6,1,Late Night,Spring,Fair,0,1,2.52
2005-06-01,Cairo,30.0,31.5,27.303144,18.670448,3.043833,5.911488,205.00824,2,2005-06-01,0,6,2005,2,2,0,Late Night,Summer,Fair,0,1,2.8
2005-07-01,Cairo,30.0,31.5,33.01966,22.97105,5.4380703,6.367827,236.25237,3,2005-07-01,0,7,2005,3,4,0,Late Night,Summer,Moderate,0,1,3.45
2005-08-01,Cairo,30.0,31.5,39.023804,25.011957,2.8507714,4.508706,182.77344,4,2005-08-01,0,8,2005,3,0,0,Late Night,Summer,Poor,1,1,3.75
2005-09-01,Cairo,30.0,31.5,44.531532,31.229548,5.2359495,8.976467,242.591,4,2005-09-01,0,9,2005,3,3,0,Late Night,Autumn,Poor,1,1,4.68
2005-10-01,Cairo,30.0,31.5,28.568707,20.222786,3.2960045,6.7808514,225.151,3,2005-10-01,0,10,2005,4,5,1,Late Night,Autumn,Moderate,0,1,3.03
2005-11-01,Cairo,30.0,31.5,59.44594,41.28407,5.6823053,9.554924,285.40625,4,2005-11-01,0,11,2005,4,1,0,Late Night,Autumn,Poor,1,1,6.19
2005-12-01,Cairo,30.0,31.5,55.0325,38.729183,8.924327,9.13019,331.90253,4,2005-12-01,0,12,2005,4,3,0,Late Night,Winter,Poor,1,1,5.81
2005-01-02,Cairo,30.0,31.5,40.94352,25.120243,1.5950931,3.2107437,175.86134,4,2005-01-02,0,1,2005,1,6,1,Late Night,Winter,Poor,1,1,3.77
2005-02-02,Cairo,30.0,31.5,45.557613,27.259546,1.6163242,3.9948418,211.88138,4,2005-02-02,0,2,2005,1,2,0,Late Night,Winter,Poor,1,1,4.09
2005-03-02,Cairo,30.0,31.5,47.02895,31.257969,1.73264,3.4032154,185.59772,4,2005-03-02,0,3,2005,1,2,0,Late Night,Spring,Poor,1,1,4.69
2005-04-02,Cairo,30.0,31.5,85.27928,49.3753,1.4833533,2.8175008,166.76436,4,2005-04-02,0,4,2005,2,5,1,Late Night,Spring,Poor,1,1,7.41
2005-05-02,Cairo,30.0,31.5,55.254246,31.536615,1.5736632,3.2969184,171.04227,4,2005-05-02,0,5,2005,2,0,0,Late Night,Spring,Poor,1,1,4.73
2005-06-02,Cairo,30.0,31.5,30.050615,20.051971,2.0399072,3.821242,182.835,3,2005-06-02,0,6,2005,2,3,0,Late Night,Summer,Moderate,0,1,3.01
2005-07-02,Cairo,30.0,31.5,39.036423,26.690714,2.108645,4.4044557,189.5068,4,2005-07-02,0,7,2005,3,5,1,Late Night,Summer,Poor,1,1,4.0
2005-08-02,Cairo,30.0,31.5,35.792824,23.674034,2.2578447,4.698563,181.02469,3,2005-08-02,0,8,2005,3,1,0,Late Night,Summer,Moderate,0,1,3.55
